Case_ID;Event;Type;Order;Is_Chord;Timestamp
18;Pause;quarter note;56;False;2020-02-01T00:00:34.499996
18;D4;quarter note;57;False;2020-02-01T00:00:34.999996
18;E4;quarter note;58;False;2020-02-01T00:00:35.499996
19;Pause;quarter note;59;False;2020-02-01T00:00:35.999996
19;C4;quarter note;60;False;2020-02-01T00:00:36.499996
19;Pause;quarter note;61;False;2020-02-01T00:00:36.999996
19;A3;quarter note;62;False;2020-02-01T00:00:37.499996
20;B3;quarter note;63;False;2020-02-01T00:00:37.999996
20;G3;quarter note;64;False;2020-02-01T00:00:38.499996
20;Pause;half note;65;False;2020-02-01T00:00:39.499996
21;C3;quarter note;66;False;2020-02-01T00:00:39.999996
21;Pause;half note;67;False;2020-02-01T00:00:40.999996
21;G3;quarter note;68;False;2020-02-01T00:00:41.499996
22;Pause;half note;69;False;2020-02-01T00:00:42.499996
22;C4;quarter note;70;False;2020-02-01T00:00:42.999996
22;Pause;quarter note;71;False;2020-02-01T00:00:43.499996
23;F3;quarter note;72;False;2020-02-01T00:00:43.999996
23;Pause;half note;73;False;2020-02-01T00:00:44.999996
23;C4;quarter note;74;False;2020-02-01T00:00:45.499996
24;C4;quarter note;75;False;2020-02-01T00:00:45.999996
24;Pause;quarter note;76;False;2020-02-01T00:00:46.499996
24;F3;quarter note;77;False;2020-02-01T00:00:46.999996
24;Pause;quarter note;78;False;2020-02-01T00:00:47.499996
25;C3;quarter note;79;False;2020-02-01T00:00:47.999996
25;Pause;half note;80;False;2020-02-01T00:00:48.999996
25;E3;quarter note;81;False;2020-02-01T00:00:49.499996
26;Pause;half note;82;False;2020-02-01T00:00:50.499996
26;G3;quarter note;83;False;2020-02-01T00:00:50.999996
26;C4;quarter note;84;False;2020-02-01T00:00:51.499996
27;Pause;whole note;85;False;2020-02-01T00:00:53.499996
28;Pause;half note;86;False;2020-02-01T00:00:54.499996
28;G3;quarter note;87;False;2020-02-01T00:00:54.999996
28;Pause;quarter note;88;False;2020-02-01T00:00:55.499996
29;C3;quarter note;89;False;2020-02-01T00:00:55.999996
29;Pause;half note;90;False;2020-02-01T00:00:56.999996
29;G3;quarter note;91;False;2020-02-01T00:00:57.499996
30;Pause;half note;92;False;2020-02-01T00:00:58.499996
30;C4;quarter note;93;False;2020-02-01T00:00:58.999996
30;Pause;quarter note;94;False;2020-02-01T00:00:59.499996
31;F3;quarter note;95;False;2020-02-01T00:00:59.999996
31;Pause;half note;96;False;2020-02-01T00:01:00.999996
31;C4;quarter note;97;False;2020-02-01T00:01:01.499996
32;C4;quarter note;98;False;2020-02-01T00:01:01.999996
32;Pause;quarter note;99;False;2020-02-01T00:01:02.499996
32;F3;quarter note;100;False;2020-02-01T00:01:02.999996
32;Pause;quarter note;101;False;2020-02-01T00:01:03.499996
33;C3;quarter note;102;False;2020-02-01T00:01:03.999996
33;Pause;quarter note;103;False;2020-02-01T00:01:04.499996
33;G#3;quarter note;104;False;2020-02-01T00:01:04.999996
33;Pause;half note;105;False;2020-02-01T00:01:05.999996
34;A#3;quarter note;106;False;2020-02-01T00:01:06.499996
34;Pause;half note;107;False;2020-02-01T00:01:07.499996
35;C4;quarter note;108;False;2020-02-01T00:01:07.999996
35;Pause;half note;109;False;2020-02-01T00:01:08.999996
35;G3;quarter note;110;False;2020-02-01T00:01:09.499996
36;G3;quarter note;111;False;2020-02-01T00:01:09.999996
36;Pause;quarter note;112;False;2020-02-01T00:01:10.499996
36;C3;quarter note;113;False;2020-02-01T00:01:10.999996
36;Pause;quarter note;114;False;2020-02-01T00:01:11.499996
37;C3;quarter note;115;False;2020-02-01T00:01:11.999996
37;Pause;half note;116;False;2020-02-01T00:01:12.999996
37;G3;quarter note;117;False;2020-02-01T00:01:13.499996
38;Pause;half note;118;False;2020-02-01T00:01:14.499996
38;C4;quarter note;119;False;2020-02-01T00:01:14.999996
38;Pause;quarter note;120;False;2020-02-01T00:01:15.499996
39;F3;quarter note;121;False;2020-02-01T00:01:15.999996
39;Pause;half note;122;False;2020-02-01T00:01:16.999996
39;C4;quarter note;123;False;2020-02-01T00:01:17.499996
40;C4;quarter note;124;False;2020-02-01T00:01:17.999996
40;Pause;quarter note;125;False;2020-02-01T00:01:18.499996
40;F3;quarter note;126;False;2020-02-01T00:01:18.999996
40;Pause;quarter note;127;False;2020-02-01T00:01:19.499996
41;C3;quarter note;128;False;2020-02-01T00:01:19.999996
41;Pause;half note;129;False;2020-02-01T00:01:20.999996
41;E3;quarter note;130;False;2020-02-01T00:01:21.499996
42;Pause;half note;131;False;2020-02-01T00:01:22.499996
42;G3;quarter note;132;False;2020-02-01T00:01:22.999996
42;C4;quarter note;133;False;2020-02-01T00:01:23.499996
43;Pause;whole note;134;False;2020-02-01T00:01:25.499996
44;Pause;half note;135;False;2020-02-01T00:01:26.499996
44;G3;quarter note;136;False;2020-02-01T00:01:26.999996
44;Pause;quarter note;137;False;2020-02-01T00:01:27.499996
45;C3;quarter note;138;False;2020-02-01T00:01:27.999996
45;Pause;half note;139;False;2020-02-01T00:01:28.999996
45;G3;quarter note;140;False;2020-02-01T00:01:29.499996
46;Pause;half note;141;False;2020-02-01T00:01:30.499996
46;C4;quarter note;142;False;2020-02-01T00:01:30.999996
46;Pause;quarter note;143;False;2020-02-01T00:01:31.499996
47;F3;quarter note;144;False;2020-02-01T00:01:31.999996
47;Pause;half note;145;False;2020-02-01T00:01:32.999996
47;C4;quarter note;146;False;2020-02-01T00:01:33.499996
48;C4;quarter note;147;False;2020-02-01T00:01:33.999996
48;Pause;quarter note;148;False;2020-02-01T00:01:34.499996
48;F3;quarter note;149;False;2020-02-01T00:01:34.999996
48;Pause;quarter note;150;False;2020-02-01T00:01:35.499996
49;C3;quarter note;151;False;2020-02-01T00:01:35.999996
49;Pause;quarter note;152;False;2020-02-01T00:01:36.499996
49;G#3;quarter note;153;False;2020-02-01T00:01:36.999996
49;Pause;half note;154;False;2020-02-01T00:01:37.999996
50;A#3;quarter note;155;False;2020-02-01T00:01:38.499996
50;Pause;half note;156;False;2020-02-01T00:01:39.499996
51;C4;quarter note;157;False;2020-02-01T00:01:39.999996
51;Pause;half note;158;False;2020-02-01T00:01:40.999996
51;G3;quarter note;159;False;2020-02-01T00:01:41.499996
52;G3;quarter note;160;False;2020-02-01T00:01:41.999996
52;Pause;quarter note;161;False;2020-02-01T00:01:42.499996
52;C3;quarter note;162;False;2020-02-01T00:01:42.999996
52;Pause;quarter note;163;False;2020-02-01T00:01:43.499996
53;G#2;quarter note;164;False;2020-02-01T00:01:43.999996
53;Pause;half note;165;False;2020-02-01T00:01:44.999996
53;D#3;quarter note;166;False;2020-02-01T00:01:45.499996
54;Pause;half note;167;False;2020-02-01T00:01:46.499996
54;G#3;quarter note;168;False;2020-02-01T00:01:46.999996
54;Pause;quarter note;169;False;2020-02-01T00:01:47.499996
55;G3;quarter note;170;False;2020-02-01T00:01:47.999996
55;Pause;half note;171;False;2020-02-01T00:01:48.999996
55;C3;quarter note;172;False;2020-02-01T00:01:49.499996
56;Pause;half note;173;False;2020-02-01T00:01:50.499996
56;G2;quarter note;174;False;2020-02-01T00:01:50.999996
56;Pause;quarter note;175;False;2020-02-01T00:01:51.499996
57;G#2;quarter note;176;False;2020-02-01T00:01:51.999996
57;Pause;half note;177;False;2020-02-01T00:01:52.999996
57;D#3;quarter note;178;False;2020-02-01T00:01:53.499996
58;Pause;half note;179;False;2020-02-01T00:01:54.499996
58;G#3;quarter note;180;False;2020-02-01T00:01:54.999996
58;Pause;quarter note;181;False;2020-02-01T00:01:55.499996
59;G3;quarter note;182;False;2020-02-01T00:01:55.999996
59;Pause;half note;183;False;2020-02-01T00:01:56.999996
59;C3;quarter note;184;False;2020-02-01T00:01:57.499996
60;Pause;half note;185;False;2020-02-01T00:01:58.499996
60;G2;quarter note;186;False;2020-02-01T00:01:58.999996
60;Pause;quarter note;187;False;2020-02-01T00:01:59.499996
61;G#2;quarter note;188;False;2020-02-01T00:01:59.999996
61;Pause;half note;189;False;2020-02-01T00:02:00.999996
61;D#3;quarter note;190;False;2020-02-01T00:02:01.499996
62;Pause;half note;191;False;2020-02-01T00:02:02.499996
62;G#3;quarter note;192;False;2020-02-01T00:02:02.999996
62;Pause;quarter note;193;False;2020-02-01T00:02:03.499996
63;G3;quarter note;194;False;2020-02-01T00:02:03.999996
63;Pause;half note;195;False;2020-02-01T00:02:04.999996
63;C3;quarter note;196;False;2020-02-01T00:02:05.499996
64;Pause;half note;197;False;2020-02-01T00:02:06.499996
64;G2;quarter note;198;False;2020-02-01T00:02:06.999996
64;Pause;quarter note;199;False;2020-02-01T00:02:07.499996
65;D3;quarter note;200;False;2020-02-01T00:02:07.999996
65;D3;quarter note;201;False;2020-02-01T00:02:08.499996
65;Pause;quarter note;202;False;2020-02-01T00:02:08.999996
65;D3;quarter note;203;False;2020-02-01T00:02:09.499996
66;Pause;quarter note;204;False;2020-02-01T00:02:09.999996
66;D3;quarter note;205;False;2020-02-01T00:02:10.499996
66;D3;quarter note;206;False;2020-02-01T00:02:10.999996
66;Pause;quarter note;207;False;2020-02-01T00:02:11.499996
67;Pause;whole note;208;False;2020-02-01T00:02:13.499996
68;G3;quarter note;209;False;2020-02-01T00:02:13.999996
68;Pause;dotted half note;210;False;2020-02-01T00:02:15.499996
69;G3;quarter note;211;False;2020-02-01T00:02:15.999996
69;Pause;half note;212;False;2020-02-01T00:02:16.999996
69;E3;quarter note;213;False;2020-02-01T00:02:17.499996
70;Pause;half note;214;False;2020-02-01T00:02:18.499996
70;C3;quarter note;215;False;2020-02-01T00:02:18.999996
70;Pause;half note;216;False;2020-02-01T00:02:19.999996
71;F3;quarter note;217;False;2020-02-01T00:02:20.499996
71;Pause;quarter note;218;False;2020-02-01T00:02:20.999996
71;G3;quarter note;219;False;2020-02-01T00:02:21.499996
72;Pause;quarter note;220;False;2020-02-01T00:02:21.999996
72;F#3;quarter note;221;False;2020-02-01T00:02:22.499996
72;F3;quarter note;222;False;2020-02-01T00:02:22.999996
72;Pause;quarter note;223;False;2020-02-01T00:02:23.499996
73;E3;triplet half note;224;False;2020-02-01T00:02:24.166662
73;C4;triplet half note;225;False;2020-02-01T00:02:24.833328
73;E4;triplet half note;226;False;2020-02-01T00:02:25.499994
74;F4;quarter note;227;False;2020-02-01T00:02:25.999994
74;Pause;quarter note;228;False;2020-02-01T00:02:26.499994
74;D4;quarter note;229;False;2020-02-01T00:02:26.999994
74;E4;quarter note;230;False;2020-02-01T00:02:27.499994
75;Pause;quarter note;231;False;2020-02-01T00:02:27.999994
75;C4;quarter note;232;False;2020-02-01T00:02:28.499994
75;Pause;quarter note;233;False;2020-02-01T00:02:28.999994
75;A3;quarter note;234;False;2020-02-01T00:02:29.499994
76;B3;quarter note;235;False;2020-02-01T00:02:29.999994
76;G3;quarter note;236;False;2020-02-01T00:02:30.499994
76;Pause;half note;237;False;2020-02-01T00:02:31.499994
77;G3;quarter note;238;False;2020-02-01T00:02:31.999994
77;Pause;half note;239;False;2020-02-01T00:02:32.999994
77;E3;quarter note;240;False;2020-02-01T00:02:33.499994
78;Pause;half note;241;False;2020-02-01T00:02:34.499994
78;C3;quarter note;242;False;2020-02-01T00:02:34.999994
78;Pause;half note;243;False;2020-02-01T00:02:35.999994
79;F3;quarter note;244;False;2020-02-01T00:02:36.499994
79;Pause;quarter note;245;False;2020-02-01T00:02:36.999994
79;G3;quarter note;246;False;2020-02-01T00:02:37.499994
80;Pause;quarter note;247;False;2020-02-01T00:02:37.999994
80;F#3;quarter note;248;False;2020-02-01T00:02:38.499994
80;F3;quarter note;249;False;2020-02-01T00:02:38.999994
80;Pause;quarter note;250;False;2020-02-01T00:02:39.499994
81;E3;triplet half note;251;False;2020-02-01T00:02:40.166660
81;C4;triplet half note;252;False;2020-02-01T00:02:40.833326
81;E4;triplet half note;253;False;2020-02-01T00:02:41.499992
82;F4;quarter note;254;False;2020-02-01T00:02:41.999992
82;Pause;quarter note;255;False;2020-02-01T00:02:42.499992
82;D4;quarter note;256;False;2020-02-01T00:02:42.999992
82;E4;quarter note;257;False;2020-02-01T00:02:43.499992
83;Pause;quarter note;258;False;2020-02-01T00:02:43.999992
83;C4;quarter note;259;False;2020-02-01T00:02:44.499992
83;Pause;quarter note;260;False;2020-02-01T00:02:44.999992
83;A3;quarter note;261;False;2020-02-01T00:02:45.499992
84;B3;quarter note;262;False;2020-02-01T00:02:45.999992
84;G3;quarter note;263;False;2020-02-01T00:02:46.499992
84;Pause;half note;264;False;2020-02-01T00:02:47.499992
85;C3;quarter note;265;False;2020-02-01T00:02:47.999992
85;Pause;half note;266;False;2020-02-01T00:02:48.999992
85;F#3;quarter note;267;False;2020-02-01T00:02:49.499992
86;G3;quarter note;268;False;2020-02-01T00:02:49.999992
86;Pause;quarter note;269;False;2020-02-01T00:02:50.499992
86;C4;quarter note;270;False;2020-02-01T00:02:50.999992
86;Pause;quarter note;271;False;2020-02-01T00:02:51.499992
87;F3;quarter note;272;False;2020-02-01T00:02:51.999992
87;Pause;quarter note;273;False;2020-02-01T00:02:52.499992
87;F3;quarter note;274;False;2020-02-01T00:02:52.999992
87;Pause;quarter note;275;False;2020-02-01T00:02:53.499992
88;C4;quarter note;276;False;2020-02-01T00:02:53.999992
88;C4;quarter note;277;False;2020-02-01T00:02:54.499992
88;F3;quarter note;278;False;2020-02-01T00:02:54.999992
88;Pause;quarter note;279;False;2020-02-01T00:02:55.499992
89;D3;quarter note;280;False;2020-02-01T00:02:55.999992
89;Pause;half note;281;False;2020-02-01T00:02:56.999992
90;F3;quarter note;282;False;2020-02-01T00:02:57.499992
90;G3;quarter note;283;False;2020-02-01T00:02:57.999992
90;Pause;quarter note;284;False;2020-02-01T00:02:58.499992
90;B3;quarter note;285;False;2020-02-01T00:02:58.999992
91;Pause;quarter note;286;False;2020-02-01T00:02:59.499992
91;G3;quarter note;287;False;2020-02-01T00:02:59.999992
91;Pause;quarter note;288;False;2020-02-01T00:03:00.499992
91;G3;quarter note;289;False;2020-02-01T00:03:00.999992
92;Pause;quarter note;290;False;2020-02-01T00:03:01.499992
92;C4;quarter note;291;False;2020-02-01T00:03:01.999992
92;C4;quarter note;292;False;2020-02-01T00:03:02.499992
92;G3;quarter note;293;False;2020-02-01T00:03:02.999992
93;Pause;quarter note;294;False;2020-02-01T00:03:03.499992
93;C3;quarter note;295;False;2020-02-01T00:03:03.999992
93;Pause;half note;296;False;2020-02-01T00:03:04.999992
94;F#3;quarter note;297;False;2020-02-01T00:03:05.499992
94;G3;quarter note;298;False;2020-02-01T00:03:05.999992
94;Pause;quarter note;299;False;2020-02-01T00:03:06.499992
94;C4;quarter note;300;False;2020-02-01T00:03:06.999992
95;Pause;quarter note;301;False;2020-02-01T00:03:07.499992
95;F3;quarter note;302;False;2020-02-01T00:03:07.999992
95;Pause;quarter note;303;False;2020-02-01T00:03:08.499992
95;F3;quarter note;304;False;2020-02-01T00:03:08.999992
96;Pause;quarter note;305;False;2020-02-01T00:03:09.499992
96;C4;quarter note;306;False;2020-02-01T00:03:09.999992
96;C4;quarter note;307;False;2020-02-01T00:03:10.499992
96;F3;quarter note;308;False;2020-02-01T00:03:10.999992
97;Pause;quarter note;309;False;2020-02-01T00:03:11.499992
97;G3;quarter note;310;False;2020-02-01T00:03:11.999992
97;Pause;half note;311;False;2020-02-01T00:03:12.999992
98;G3;quarter note;312;False;2020-02-01T00:03:13.499992
98;G3;triplet half note;313;False;2020-02-01T00:03:14.166658
98;A3;triplet half note;314;False;2020-02-01T00:03:14.833324
98;B3;triplet half note;315;False;2020-02-01T00:03:15.499990
99;C4;quarter note;316;False;2020-02-01T00:03:15.999990
99;Pause;quarter note;317;False;2020-02-01T00:03:16.499990
99;G3;quarter note;318;False;2020-02-01T00:03:16.999990
100;Pause;quarter note;319;False;2020-02-01T00:03:17.499990
100;C3;quarter note;320;False;2020-02-01T00:03:17.999990
100;Pause;dotted half note;321;False;2020-02-01T00:03:19.499990
101;C3;quarter note;322;False;2020-02-01T00:03:19.999990
101;Pause;half note;323;False;2020-02-01T00:03:20.999990
102;F#3;quarter note;324;False;2020-02-01T00:03:21.499990
102;G3;quarter note;325;False;2020-02-01T00:03:21.999990
102;Pause;quarter note;326;False;2020-02-01T00:03:22.499990
102;C4;quarter note;327;False;2020-02-01T00:03:22.999990
103;Pause;quarter note;328;False;2020-02-01T00:03:23.499990
103;F3;quarter note;329;False;2020-02-01T00:03:23.999990
103;Pause;quarter note;330;False;2020-02-01T00:03:24.499990
103;F3;quarter note;331;False;2020-02-01T00:03:24.999990
104;Pause;quarter note;332;False;2020-02-01T00:03:25.499990
104;C4;quarter note;333;False;2020-02-01T00:03:25.999990
104;C4;quarter note;334;False;2020-02-01T00:03:26.499990
104;F3;quarter note;335;False;2020-02-01T00:03:26.999990
105;Pause;quarter note;336;False;2020-02-01T00:03:27.499990
105;D3;quarter note;337;False;2020-02-01T00:03:27.999990
105;Pause;half note;338;False;2020-02-01T00:03:28.999990
106;F3;quarter note;339;False;2020-02-01T00:03:29.499990
106;G3;quarter note;340;False;2020-02-01T00:03:29.999990
106;Pause;quarter note;341;False;2020-02-01T00:03:30.499990
106;B3;quarter note;342;False;2020-02-01T00:03:30.999990
107;Pause;quarter note;343;False;2020-02-01T00:03:31.499990
107;G3;quarter note;344;False;2020-02-01T00:03:31.999990
107;Pause;quarter note;345;False;2020-02-01T00:03:32.499990
107;G3;quarter note;346;False;2020-02-01T00:03:32.999990
108;Pause;quarter note;347;False;2020-02-01T00:03:33.499990
108;C4;quarter note;348;False;2020-02-01T00:03:33.999990
108;C4;quarter note;349;False;2020-02-01T00:03:34.499990
108;G3;quarter note;350;False;2020-02-01T00:03:34.999990
109;Pause;quarter note;351;False;2020-02-01T00:03:35.499990
109;C3;quarter note;352;False;2020-02-01T00:03:35.999990
109;Pause;half note;353;False;2020-02-01T00:03:36.999990
110;F#3;quarter note;354;False;2020-02-01T00:03:37.499990
110;G3;quarter note;355;False;2020-02-01T00:03:37.999990
110;Pause;quarter note;356;False;2020-02-01T00:03:38.499990
110;C4;quarter note;357;False;2020-02-01T00:03:38.999990
111;Pause;quarter note;358;False;2020-02-01T00:03:39.499990
111;F3;quarter note;359;False;2020-02-01T00:03:39.999990
111;Pause;quarter note;360;False;2020-02-01T00:03:40.499990
111;F3;quarter note;361;False;2020-02-01T00:03:40.999990
112;Pause;quarter note;362;False;2020-02-01T00:03:41.499990
112;C4;quarter note;363;False;2020-02-01T00:03:41.999990
112;C4;quarter note;364;False;2020-02-01T00:03:42.499990
112;F3;quarter note;365;False;2020-02-01T00:03:42.999990
113;Pause;quarter note;366;False;2020-02-01T00:03:43.499990
113;G3;quarter note;367;False;2020-02-01T00:03:43.999990
113;Pause;half note;368;False;2020-02-01T00:03:44.999990
114;G3;quarter note;369;False;2020-02-01T00:03:45.499990
114;G3;triplet half note;370;False;2020-02-01T00:03:46.166656
114;A3;triplet half note;371;False;2020-02-01T00:03:46.833322
115;B3;triplet half note;372;False;2020-02-01T00:03:47.499988
115;C4;quarter note;373;False;2020-02-01T00:03:47.999988
115;Pause;quarter note;374;False;2020-02-01T00:03:48.499988
115;G3;quarter note;375;False;2020-02-01T00:03:48.999988
116;Pause;quarter note;376;False;2020-02-01T00:03:49.499988
116;C3;quarter note;377;False;2020-02-01T00:03:49.999988
116;Pause;dotted half note;378;False;2020-02-01T00:03:51.499988
117;G#2;quarter note;379;False;2020-02-01T00:03:51.999988
117;Pause;half note;380;False;2020-02-01T00:03:52.999988
118;D#3;quarter note;381;False;2020-02-01T00:03:53.499988
118;Pause;half note;382;False;2020-02-01T00:03:54.499988
118;G#3;quarter note;383;False;2020-02-01T00:03:54.999988
119;Pause;quarter note;384;False;2020-02-01T00:03:55.499988
119;G3;quarter note;385;False;2020-02-01T00:03:55.999988
119;Pause;half note;386;False;2020-02-01T00:03:56.999988
120;C3;quarter note;387;False;2020-02-01T00:03:57.499988
120;Pause;half note;388;False;2020-02-01T00:03:58.499988
120;G2;quarter note;389;False;2020-02-01T00:03:58.999988
121;Pause;quarter note;390;False;2020-02-01T00:03:59.499988
121;G#2;quarter note;391;False;2020-02-01T00:03:59.999988
121;Pause;half note;392;False;2020-02-01T00:04:00.999988
122;D#3;quarter note;393;False;2020-02-01T00:04:01.499988
122;Pause;half note;394;False;2020-02-01T00:04:02.499988
122;G#3;quarter note;395;False;2020-02-01T00:04:02.999988
123;Pause;quarter note;396;False;2020-02-01T00:04:03.499988
123;G3;quarter note;397;False;2020-02-01T00:04:03.999988
123;Pause;half note;398;False;2020-02-01T00:04:04.999988
124;C3;quarter note;399;False;2020-02-01T00:04:05.499988
124;Pause;half note;400;False;2020-02-01T00:04:06.499988
124;G2;quarter note;401;False;2020-02-01T00:04:06.999988
125;Pause;quarter note;402;False;2020-02-01T00:04:07.499988
125;G#2;quarter note;403;False;2020-02-01T00:04:07.999988
125;Pause;half note;404;False;2020-02-01T00:04:08.999988
126;D#3;quarter note;405;False;2020-02-01T00:04:09.499988
126;Pause;half note;406;False;2020-02-01T00:04:10.499988
126;G#3;quarter note;407;False;2020-02-01T00:04:10.999988
127;Pause;quarter note;408;False;2020-02-01T00:04:11.499988
127;G3;quarter note;409;False;2020-02-01T00:04:11.999988
127;Pause;half note;410;False;2020-02-01T00:04:12.999988
128;C3;quarter note;411;False;2020-02-01T00:04:13.499988
128;Pause;half note;412;False;2020-02-01T00:04:14.499988
128;G2;quarter note;413;False;2020-02-01T00:04:14.999988
129;Pause;quarter note;414;False;2020-02-01T00:04:15.499988
129;D3;quarter note;415;False;2020-02-01T00:04:15.999988
129;D3;quarter note;416;False;2020-02-01T00:04:16.499988
129;Pause;quarter note;417;False;2020-02-01T00:04:16.999988
130;D3;quarter note;418;False;2020-02-01T00:04:17.499988
130;Pause;quarter note;419;False;2020-02-01T00:04:17.999988
130;D3;quarter note;420;False;2020-02-01T00:04:18.499988
130;D3;quarter note;421;False;2020-02-01T00:04:18.999988
131;Pause;whole note;422;False;2020-02-01T00:04:20.999988
132;Pause;quarter note;423;False;2020-02-01T00:04:21.499988
132;G3;quarter note;424;False;2020-02-01T00:04:21.999988
132;Pause;dotted half note;425;False;2020-02-01T00:04:23.499988
133;C3;quarter note;426;False;2020-02-01T00:04:23.999988
133;Pause;half note;427;False;2020-02-01T00:04:24.999988
134;F#3;quarter note;428;False;2020-02-01T00:04:25.499988
134;G3;quarter note;429;False;2020-02-01T00:04:25.999988
134;Pause;quarter note;430;False;2020-02-01T00:04:26.499988
134;C4;quarter note;431;False;2020-02-01T00:04:26.999988
135;Pause;quarter note;432;False;2020-02-01T00:04:27.499988
135;F3;quarter note;433;False;2020-02-01T00:04:27.999988
135;Pause;quarter note;434;False;2020-02-01T00:04:28.499988
135;F3;quarter note;435;False;2020-02-01T00:04:28.999988
136;Pause;quarter note;436;False;2020-02-01T00:04:29.499988
136;C4;quarter note;437;False;2020-02-01T00:04:29.999988
136;C4;quarter note;438;False;2020-02-01T00:04:30.499988
136;F3;quarter note;439;False;2020-02-01T00:04:30.999988
137;Pause;quarter note;440;False;2020-02-01T00:04:31.499988
137;D3;quarter note;441;False;2020-02-01T00:04:31.999988
137;Pause;half note;442;False;2020-02-01T00:04:32.999988
138;F3;quarter note;443;False;2020-02-01T00:04:33.499988
138;G3;quarter note;444;False;2020-02-01T00:04:33.999988
138;Pause;quarter note;445;False;2020-02-01T00:04:34.499988
138;B3;quarter note;446;False;2020-02-01T00:04:34.999988
139;Pause;quarter note;447;False;2020-02-01T00:04:35.499988
139;G3;quarter note;448;False;2020-02-01T00:04:35.999988
139;Pause;quarter note;449;False;2020-02-01T00:04:36.499988
139;G3;quarter note;450;False;2020-02-01T00:04:36.999988
140;Pause;quarter note;451;False;2020-02-01T00:04:37.499988
140;C4;quarter note;452;False;2020-02-01T00:04:37.999988
140;C4;quarter note;453;False;2020-02-01T00:04:38.499988
141;G3;quarter note;454;False;2020-02-01T00:04:38.999988
141;Pause;quarter note;455;False;2020-02-01T00:04:39.499988
141;C3;quarter note;456;False;2020-02-01T00:04:39.999988
141;Pause;half note;457;False;2020-02-01T00:04:40.999988
142;F#3;quarter note;458;False;2020-02-01T00:04:41.499988
142;G3;quarter note;459;False;2020-02-01T00:04:41.999988
142;Pause;quarter note;460;False;2020-02-01T00:04:42.499988
143;C4;quarter note;461;False;2020-02-01T00:04:42.999988
