Case_ID;Event;Type;Order;Is_Chord;Timestamp
83;E4;quarter note;282;True;2020-01-20T00:02:45.458325
83;C5;quarter note;282;True;2020-01-20T00:02:45.458325
84;F4;quarter note;283;True;2020-01-20T00:02:45.958325
84;D5;quarter note;283;True;2020-01-20T00:02:45.958325
84;D4;quarter note;284;True;2020-01-20T00:02:46.458325
84;B4;quarter note;284;True;2020-01-20T00:02:46.458325
84;Pause;half note;285;False;2020-01-20T00:02:47.458325
85;C5;quarter note;286;True;2020-01-20T00:02:47.958325
85;E5;quarter note;286;True;2020-01-20T00:02:47.958325
85;A4;quarter note;287;True;2020-01-20T00:02:48.458325
85;C5;quarter note;287;True;2020-01-20T00:02:48.458325
85;Pause;quarter note;288;False;2020-01-20T00:02:48.958325
85;E4;quarter note;289;True;2020-01-20T00:02:49.458325
85;G4;quarter note;289;True;2020-01-20T00:02:49.458325
86;Pause;half note;290;False;2020-01-20T00:02:50.458325
86;E4;quarter note;291;True;2020-01-20T00:02:50.958325
86;G#4;quarter note;291;True;2020-01-20T00:02:50.958325
86;Pause;quarter note;292;False;2020-01-20T00:02:51.458325
87;F4;quarter note;293;True;2020-01-20T00:02:51.958325
87;A4;quarter note;293;True;2020-01-20T00:02:51.958325
87;C5;quarter note;294;True;2020-01-20T00:02:52.458325
87;F5;quarter note;294;True;2020-01-20T00:02:52.458325
87;Pause;quarter note;295;False;2020-01-20T00:02:52.958325
87;C5;quarter note;296;True;2020-01-20T00:02:53.458325
87;F5;quarter note;296;True;2020-01-20T00:02:53.458325
88;F4;quarter note;297;True;2020-01-20T00:02:53.958325
88;A4;quarter note;297;True;2020-01-20T00:02:53.958325
88;Pause;dotted half note;298;False;2020-01-20T00:02:55.458325
89;G4;triplet half note;299;True;2020-01-20T00:02:55.791658
89;B4;triplet half note;299;True;2020-01-20T00:02:55.791658
89;Pause;triplet half note;300;False;2020-01-20T00:02:56.124991
89;F5;triplet half note;301;True;2020-01-20T00:02:56.458324
89;A5;triplet half note;301;True;2020-01-20T00:02:56.458324
89;Pause;triplet half note;302;False;2020-01-20T00:02:56.791657
89;F5;triplet half note;303;True;2020-01-20T00:02:57.124990
89;A5;triplet half note;303;True;2020-01-20T00:02:57.124990
89;Pause;triplet half note;304;False;2020-01-20T00:02:57.458323
90;F5;triplet half note;305;True;2020-01-20T00:02:57.791656
90;A5;triplet half note;305;True;2020-01-20T00:02:57.791656
90;Pause;triplet half note;306;False;2020-01-20T00:02:58.124989
90;E5;triplet half note;307;True;2020-01-20T00:02:58.458322
90;G5;triplet half note;307;True;2020-01-20T00:02:58.458322
90;Pause;triplet half note;308;False;2020-01-20T00:02:58.791655
90;D5;triplet half note;309;True;2020-01-20T00:02:59.124988
90;F5;triplet half note;309;True;2020-01-20T00:02:59.124988
90;Pause;triplet half note;310;False;2020-01-20T00:02:59.458321
91;C5;quarter note;311;True;2020-01-20T00:02:59.958321
91;E5;quarter note;311;True;2020-01-20T00:02:59.958321
91;A4;quarter note;312;True;2020-01-20T00:03:00.458321
91;C5;quarter note;312;True;2020-01-20T00:03:00.458321
91;Pause;quarter note;313;False;2020-01-20T00:03:00.958321
91;F4;quarter note;314;True;2020-01-20T00:03:01.458321
91;A4;quarter note;314;True;2020-01-20T00:03:01.458321
92;E4;quarter note;315;True;2020-01-20T00:03:01.958321
92;G4;quarter note;315;True;2020-01-20T00:03:01.958321
92;Pause;dotted half note;316;False;2020-01-20T00:03:03.458321
93;C5;quarter note;317;True;2020-01-20T00:03:03.958321
93;E5;quarter note;317;True;2020-01-20T00:03:03.958321
93;A4;quarter note;318;True;2020-01-20T00:03:04.458321
93;C5;quarter note;318;True;2020-01-20T00:03:04.458321
93;Pause;quarter note;319;False;2020-01-20T00:03:04.958321
93;E4;quarter note;320;True;2020-01-20T00:03:05.458321
93;G4;quarter note;320;True;2020-01-20T00:03:05.458321
94;Pause;half note;321;False;2020-01-20T00:03:06.458321
94;E4;quarter note;322;True;2020-01-20T00:03:06.958321
94;G#4;quarter note;322;True;2020-01-20T00:03:06.958321
94;Pause;quarter note;323;False;2020-01-20T00:03:07.458321
95;F4;quarter note;324;True;2020-01-20T00:03:07.958321
95;A4;quarter note;324;True;2020-01-20T00:03:07.958321
95;C5;quarter note;325;True;2020-01-20T00:03:08.458321
95;F5;quarter note;325;True;2020-01-20T00:03:08.458321
95;Pause;quarter note;326;False;2020-01-20T00:03:08.958321
95;C5;quarter note;327;True;2020-01-20T00:03:09.458321
95;F5;quarter note;327;True;2020-01-20T00:03:09.458321
96;F4;quarter note;328;True;2020-01-20T00:03:09.958321
96;A4;quarter note;328;True;2020-01-20T00:03:09.958321
96;Pause;dotted half note;329;False;2020-01-20T00:03:11.458321
97;G4;quarter note;330;True;2020-01-20T00:03:11.958321
97;B4;quarter note;330;True;2020-01-20T00:03:11.958321
97;D5;quarter note;331;True;2020-01-20T00:03:12.458321
97;F5;quarter note;331;True;2020-01-20T00:03:12.458321
97;Pause;quarter note;332;False;2020-01-20T00:03:12.958321
97;D5;quarter note;333;True;2020-01-20T00:03:13.458321
97;F5;quarter note;333;True;2020-01-20T00:03:13.458321
98;D5;triplet half note;334;True;2020-01-20T00:03:13.791654
98;F5;triplet half note;334;True;2020-01-20T00:03:13.791654
98;Pause;triplet half note;335;False;2020-01-20T00:03:14.124987
98;C5;triplet half note;336;True;2020-01-20T00:03:14.458320
98;E5;triplet half note;336;True;2020-01-20T00:03:14.458320
98;Pause;triplet half note;337;False;2020-01-20T00:03:14.791653
98;B4;triplet half note;338;True;2020-01-20T00:03:15.124986
98;D5;triplet half note;338;True;2020-01-20T00:03:15.124986
99;Pause;triplet half note;339;False;2020-01-20T00:03:15.458319
99;G4;quarter note;340;True;2020-01-20T00:03:15.958319
99;C5;quarter note;340;True;2020-01-20T00:03:15.958319
99;E4;quarter note;341;False;2020-01-20T00:03:16.458319
99;Pause;quarter note;342;False;2020-01-20T00:03:16.958319
99;E4;quarter note;343;False;2020-01-20T00:03:17.458319
100;C4;quarter note;344;False;2020-01-20T00:03:17.958319
100;Pause;dotted half note;345;False;2020-01-20T00:03:19.458319
101;C5;quarter note;346;True;2020-01-20T00:03:19.958319
101;E5;quarter note;346;True;2020-01-20T00:03:19.958319
101;A4;quarter note;347;True;2020-01-20T00:03:20.458319
101;C5;quarter note;347;True;2020-01-20T00:03:20.458319
101;Pause;quarter note;348;False;2020-01-20T00:03:20.958319
101;E4;quarter note;349;True;2020-01-20T00:03:21.458319
101;G4;quarter note;349;True;2020-01-20T00:03:21.458319
102;Pause;half note;350;False;2020-01-20T00:03:22.458319
102;E4;quarter note;351;True;2020-01-20T00:03:22.958319
102;G#4;quarter note;351;True;2020-01-20T00:03:22.958319
102;Pause;quarter note;352;False;2020-01-20T00:03:23.458319
103;F4;quarter note;353;True;2020-01-20T00:03:23.958319
103;A4;quarter note;353;True;2020-01-20T00:03:23.958319
103;C5;quarter note;354;True;2020-01-20T00:03:24.458319
103;F5;quarter note;354;True;2020-01-20T00:03:24.458319
103;Pause;quarter note;355;False;2020-01-20T00:03:24.958319
103;C5;quarter note;356;True;2020-01-20T00:03:25.458319
103;F5;quarter note;356;True;2020-01-20T00:03:25.458319
104;F4;quarter note;357;True;2020-01-20T00:03:25.958319
104;A4;quarter note;357;True;2020-01-20T00:03:25.958319
104;Pause;dotted half note;358;False;2020-01-20T00:03:27.458319
105;G4;triplet half note;359;True;2020-01-20T00:03:27.791652
105;B4;triplet half note;359;True;2020-01-20T00:03:27.791652
105;Pause;triplet half note;360;False;2020-01-20T00:03:28.124985
105;F5;triplet half note;361;True;2020-01-20T00:03:28.458318
105;A5;triplet half note;361;True;2020-01-20T00:03:28.458318
105;Pause;triplet half note;362;False;2020-01-20T00:03:28.791651
105;F5;triplet half note;363;True;2020-01-20T00:03:29.124984
105;A5;triplet half note;363;True;2020-01-20T00:03:29.124984
106;Pause;triplet half note;364;False;2020-01-20T00:03:29.458317
106;F5;triplet half note;365;True;2020-01-20T00:03:29.791650
106;A5;triplet half note;365;True;2020-01-20T00:03:29.791650
106;Pause;triplet half note;366;False;2020-01-20T00:03:30.124983
106;E5;triplet half note;367;True;2020-01-20T00:03:30.458316
106;G5;triplet half note;367;True;2020-01-20T00:03:30.458316
106;Pause;triplet half note;368;False;2020-01-20T00:03:30.791649
106;D5;triplet half note;369;True;2020-01-20T00:03:31.124982
106;F5;triplet half note;369;True;2020-01-20T00:03:31.124982
107;Pause;triplet half note;370;False;2020-01-20T00:03:31.458315
107;C5;quarter note;371;True;2020-01-20T00:03:31.958315
107;E5;quarter note;371;True;2020-01-20T00:03:31.958315
107;A4;quarter note;372;True;2020-01-20T00:03:32.458315
107;C5;quarter note;372;True;2020-01-20T00:03:32.458315
107;Pause;quarter note;373;False;2020-01-20T00:03:32.958315
107;F4;quarter note;374;True;2020-01-20T00:03:33.458315
107;A4;quarter note;374;True;2020-01-20T00:03:33.458315
108;E4;quarter note;375;True;2020-01-20T00:03:33.958315
108;G4;quarter note;375;True;2020-01-20T00:03:33.958315
108;Pause;dotted half note;376;False;2020-01-20T00:03:35.458315
109;C5;quarter note;377;True;2020-01-20T00:03:35.958315
109;E5;quarter note;377;True;2020-01-20T00:03:35.958315
109;A4;quarter note;378;True;2020-01-20T00:03:36.458315
109;C5;quarter note;378;True;2020-01-20T00:03:36.458315
109;Pause;quarter note;379;False;2020-01-20T00:03:36.958315
110;E4;quarter note;380;True;2020-01-20T00:03:37.458315
110;G4;quarter note;380;True;2020-01-20T00:03:37.458315
110;Pause;half note;381;False;2020-01-20T00:03:38.458315
110;E4;quarter note;382;True;2020-01-20T00:03:38.958315
110;G#4;quarter note;382;True;2020-01-20T00:03:38.958315
110;Pause;quarter note;383;False;2020-01-20T00:03:39.458315
111;F4;quarter note;384;True;2020-01-20T00:03:39.958315
111;A4;quarter note;384;True;2020-01-20T00:03:39.958315
111;C5;quarter note;385;True;2020-01-20T00:03:40.458315
111;F5;quarter note;385;True;2020-01-20T00:03:40.458315
111;Pause;quarter note;386;False;2020-01-20T00:03:40.958315
112;C5;quarter note;387;True;2020-01-20T00:03:41.458315
112;F5;quarter note;387;True;2020-01-20T00:03:41.458315
112;F4;quarter note;388;True;2020-01-20T00:03:41.958315
112;A4;quarter note;388;True;2020-01-20T00:03:41.958315
112;Pause;dotted half note;389;False;2020-01-20T00:03:43.458315
113;G4;quarter note;390;True;2020-01-20T00:03:43.958315
113;B4;quarter note;390;True;2020-01-20T00:03:43.958315
113;D5;quarter note;391;True;2020-01-20T00:03:44.458315
113;F5;quarter note;391;True;2020-01-20T00:03:44.458315
113;Pause;quarter note;392;False;2020-01-20T00:03:44.958315
114;D5;quarter note;393;True;2020-01-20T00:03:45.458315
114;F5;quarter note;393;True;2020-01-20T00:03:45.458315
114;D5;triplet half note;394;True;2020-01-20T00:03:45.791648
114;F5;triplet half note;394;True;2020-01-20T00:03:45.791648
114;Pause;triplet half note;395;False;2020-01-20T00:03:46.124981
114;C5;triplet half note;396;True;2020-01-20T00:03:46.458314
114;E5;triplet half note;396;True;2020-01-20T00:03:46.458314
114;Pause;triplet half note;397;False;2020-01-20T00:03:46.791647
114;B4;triplet half note;398;True;2020-01-20T00:03:47.124980
114;D5;triplet half note;398;True;2020-01-20T00:03:47.124980
115;Pause;triplet half note;399;False;2020-01-20T00:03:47.458313
115;G4;quarter note;400;True;2020-01-20T00:03:47.958313
115;C5;quarter note;400;True;2020-01-20T00:03:47.958313
115;E4;quarter note;401;False;2020-01-20T00:03:48.458313
115;Pause;quarter note;402;False;2020-01-20T00:03:48.958313
116;E4;quarter note;403;False;2020-01-20T00:03:49.458313
116;C4;quarter note;404;False;2020-01-20T00:03:49.958313
116;Pause;dotted half note;405;False;2020-01-20T00:03:51.458313
117;G#4;quarter note;406;True;2020-01-20T00:03:51.958313
117;C5;quarter note;406;True;2020-01-20T00:03:51.958313
117;G#4;quarter note;407;True;2020-01-20T00:03:52.458313
117;C5;quarter note;407;True;2020-01-20T00:03:52.458313
117;Pause;quarter note;408;False;2020-01-20T00:03:52.958313
118;G#4;quarter note;409;True;2020-01-20T00:03:53.458313
118;C5;quarter note;409;True;2020-01-20T00:03:53.458313
118;Pause;quarter note;410;False;2020-01-20T00:03:53.958313
118;G#4;quarter note;411;True;2020-01-20T00:03:54.458313
118;C5;quarter note;411;True;2020-01-20T00:03:54.458313
118;A#4;quarter note;412;True;2020-01-20T00:03:54.958313
118;D5;quarter note;412;True;2020-01-20T00:03:54.958313
119;Pause;quarter note;413;False;2020-01-20T00:03:55.458313
119;G4;quarter note;414;True;2020-01-20T00:03:55.958313
119;E5;quarter note;414;True;2020-01-20T00:03:55.958313
119;E4;quarter note;415;True;2020-01-20T00:03:56.458313
119;C5;quarter note;415;True;2020-01-20T00:03:56.458313
119;Pause;quarter note;416;False;2020-01-20T00:03:56.958313
120;E4;quarter note;417;True;2020-01-20T00:03:57.458313
120;A4;quarter note;417;True;2020-01-20T00:03:57.458313
120;C4;quarter note;418;True;2020-01-20T00:03:57.958313
120;G4;quarter note;418;True;2020-01-20T00:03:57.958313
120;Pause;dotted half note;419;False;2020-01-20T00:03:59.458313
121;G#4;quarter note;420;True;2020-01-20T00:03:59.958313
121;C5;quarter note;420;True;2020-01-20T00:03:59.958313
121;G#4;quarter note;421;True;2020-01-20T00:04:00.458313
121;C5;quarter note;421;True;2020-01-20T00:04:00.458313
121;Pause;quarter note;422;False;2020-01-20T00:04:00.958313
122;G#4;quarter note;423;True;2020-01-20T00:04:01.458313
122;C5;quarter note;423;True;2020-01-20T00:04:01.458313
122;Pause;quarter note;424;False;2020-01-20T00:04:01.958313
122;G#4;quarter note;425;True;2020-01-20T00:04:02.458313
122;C5;quarter note;425;True;2020-01-20T00:04:02.458313
122;A#4;quarter note;426;True;2020-01-20T00:04:02.958313
122;D5;quarter note;426;True;2020-01-20T00:04:02.958313
123;G4;quarter note;427;True;2020-01-20T00:04:03.458313
123;E5;quarter note;427;True;2020-01-20T00:04:03.458313
123;Pause;whole note;428;False;2020-01-20T00:04:05.458313
124;Pause;whole note;429;False;2020-01-20T00:04:07.458313
125;G#4;quarter note;430;True;2020-01-20T00:04:07.958313
125;C5;quarter note;430;True;2020-01-20T00:04:07.958313
125;G#4;quarter note;431;True;2020-01-20T00:04:08.458313
125;C5;quarter note;431;True;2020-01-20T00:04:08.458313
125;Pause;quarter note;432;False;2020-01-20T00:04:08.958313
126;G#4;quarter note;433;True;2020-01-20T00:04:09.458313
126;C5;quarter note;433;True;2020-01-20T00:04:09.458313
126;Pause;quarter note;434;False;2020-01-20T00:04:09.958313
126;G#4;quarter note;435;True;2020-01-20T00:04:10.458313
126;C5;quarter note;435;True;2020-01-20T00:04:10.458313
126;A#4;quarter note;436;True;2020-01-20T00:04:10.958313
126;D5;quarter note;436;True;2020-01-20T00:04:10.958313
127;Pause;quarter note;437;False;2020-01-20T00:04:11.458313
127;G4;quarter note;438;True;2020-01-20T00:04:11.958313
127;E5;quarter note;438;True;2020-01-20T00:04:11.958313
127;E4;quarter note;439;True;2020-01-20T00:04:12.458313
127;C5;quarter note;439;True;2020-01-20T00:04:12.458313
127;Pause;quarter note;440;False;2020-01-20T00:04:12.958313
128;E4;quarter note;441;True;2020-01-20T00:04:13.458313
128;A4;quarter note;441;True;2020-01-20T00:04:13.458313
128;C4;quarter note;442;True;2020-01-20T00:04:13.958313
128;G4;quarter note;442;True;2020-01-20T00:04:13.958313
128;Pause;dotted half note;443;False;2020-01-20T00:04:15.458313
129;F#4;quarter note;444;True;2020-01-20T00:04:15.958313
129;E5;quarter note;444;True;2020-01-20T00:04:15.958313
129;F#4;quarter note;445;True;2020-01-20T00:04:16.458313
129;E5;quarter note;445;True;2020-01-20T00:04:16.458313
129;Pause;quarter note;446;False;2020-01-20T00:04:16.958313
130;F#4;quarter note;447;True;2020-01-20T00:04:17.458313
130;E5;quarter note;447;True;2020-01-20T00:04:17.458313
130;Pause;quarter note;448;False;2020-01-20T00:04:17.958313
130;F#4;quarter note;449;True;2020-01-20T00:04:18.458313
130;C5;quarter note;449;True;2020-01-20T00:04:18.458313
130;F#4;quarter note;450;True;2020-01-20T00:04:18.958313
130;E5;quarter note;450;True;2020-01-20T00:04:18.958313
131;Pause;quarter note;451;False;2020-01-20T00:04:19.458313
131;G4;quarter note;452;True;2020-01-20T00:04:19.958313
131;B4;quarter note;452;True;2020-01-20T00:04:19.958313
131;G5;quarter note;452;True;2020-01-20T00:04:19.958313
131;Pause;dotted half note;453;False;2020-01-20T00:04:21.458313
132;G4;quarter note;454;False;2020-01-20T00:04:21.958313
132;Pause;dotted half note;455;False;2020-01-20T00:04:23.458313
133;C5;quarter note;456;True;2020-01-20T00:04:23.958313
133;E5;quarter note;456;True;2020-01-20T00:04:23.958313
133;A4;quarter note;457;True;2020-01-20T00:04:24.458313
133;C5;quarter note;457;True;2020-01-20T00:04:24.458313
133;Pause;quarter note;458;False;2020-01-20T00:04:24.958313
134;E4;quarter note;459;True;2020-01-20T00:04:25.458313
134;G4;quarter note;459;True;2020-01-20T00:04:25.458313
134;Pause;half note;460;False;2020-01-20T00:04:26.458313
134;E4;quarter note;461;True;2020-01-20T00:04:26.958313
134;G#4;quarter note;461;True;2020-01-20T00:04:26.958313
135;Pause;quarter note;462;False;2020-01-20T00:04:27.458313
135;F4;quarter note;463;True;2020-01-20T00:04:27.958313
135;A4;quarter note;463;True;2020-01-20T00:04:27.958313
135;C5;quarter note;464;True;2020-01-20T00:04:28.458313
135;F5;quarter note;464;True;2020-01-20T00:04:28.458313
135;Pause;quarter note;465;False;2020-01-20T00:04:28.958313
136;C5;quarter note;466;True;2020-01-20T00:04:29.458313
136;F5;quarter note;466;True;2020-01-20T00:04:29.458313
136;F4;quarter note;467;True;2020-01-20T00:04:29.958313
136;A4;quarter note;467;True;2020-01-20T00:04:29.958313
136;Pause;dotted half note;468;False;2020-01-20T00:04:31.458313
137;G4;triplet half note;469;True;2020-01-20T00:04:31.791646
137;B4;triplet half note;469;True;2020-01-20T00:04:31.791646
137;Pause;triplet half note;470;False;2020-01-20T00:04:32.124979
137;F5;triplet half note;471;True;2020-01-20T00:04:32.458312
137;A5;triplet half note;471;True;2020-01-20T00:04:32.458312
137;Pause;triplet half note;472;False;2020-01-20T00:04:32.791645
138;F5;triplet half note;473;True;2020-01-20T00:04:33.124978
138;A5;triplet half note;473;True;2020-01-20T00:04:33.124978
138;Pause;triplet half note;474;False;2020-01-20T00:04:33.458311
138;F5;triplet half note;475;True;2020-01-20T00:04:33.791644
138;A5;triplet half note;475;True;2020-01-20T00:04:33.791644
138;Pause;triplet half note;476;False;2020-01-20T00:04:34.124977
138;E5;triplet half note;477;True;2020-01-20T00:04:34.458310
138;G5;triplet half note;477;True;2020-01-20T00:04:34.458310
138;Pause;triplet half note;478;False;2020-01-20T00:04:34.791643
139;D5;triplet half note;479;True;2020-01-20T00:04:35.124976
139;F5;triplet half note;479;True;2020-01-20T00:04:35.124976
139;Pause;triplet half note;480;False;2020-01-20T00:04:35.458309
139;C5;quarter note;481;True;2020-01-20T00:04:35.958309
139;E5;quarter note;481;True;2020-01-20T00:04:35.958309
139;A4;quarter note;482;True;2020-01-20T00:04:36.458309
139;C5;quarter note;482;True;2020-01-20T00:04:36.458309
139;Pause;quarter note;483;False;2020-01-20T00:04:36.958309
140;F4;quarter note;484;True;2020-01-20T00:04:37.458309
140;A4;quarter note;484;True;2020-01-20T00:04:37.458309
140;E4;quarter note;485;True;2020-01-20T00:04:37.958309
140;G4;quarter note;485;True;2020-01-20T00:04:37.958309
140;Pause;dotted half note;486;False;2020-01-20T00:04:39.458309
141;C5;quarter note;487;True;2020-01-20T00:04:39.958309
141;E5;quarter note;487;True;2020-01-20T00:04:39.958309
141;A4;quarter note;488;True;2020-01-20T00:04:40.458309
141;C5;quarter note;488;True;2020-01-20T00:04:40.458309
141;Pause;quarter note;489;False;2020-01-20T00:04:40.958309
142;E4;quarter note;490;True;2020-01-20T00:04:41.458309
142;G4;quarter note;490;True;2020-01-20T00:04:41.458309
142;Pause;half note;491;False;2020-01-20T00:04:42.458309
142;E4;quarter note;492;True;2020-01-20T00:04:42.958309
142;G#4;quarter note;492;True;2020-01-20T00:04:42.958309
143;Pause;quarter note;493;False;2020-01-20T00:04:43.458309
143;F4;quarter note;494;True;2020-01-20T00:04:43.958309
143;A4;quarter note;494;True;2020-01-20T00:04:43.958309
143;C5;quarter note;495;True;2020-01-20T00:04:44.458309
143;F5;quarter note;495;True;2020-01-20T00:04:44.458309
143;Pause;quarter note;496;False;2020-01-20T00:04:44.958309
144;C5;quarter note;497;True;2020-01-20T00:04:45.458309
144;F5;quarter note;497;True;2020-01-20T00:04:45.458309
144;F4;quarter note;498;True;2020-01-20T00:04:45.958309
144;A4;quarter note;498;True;2020-01-20T00:04:45.958309
144;Pause;dotted half note;499;False;2020-01-20T00:04:47.458309
145;G4;quarter note;500;True;2020-01-20T00:04:47.958309
145;B4;quarter note;500;True;2020-01-20T00:04:47.958309
145;D5;quarter note;501;True;2020-01-20T00:04:48.458309
145;F5;quarter note;501;True;2020-01-20T00:04:48.458309
145;Pause;quarter note;502;False;2020-01-20T00:04:48.958309
146;D5;quarter note;503;True;2020-01-20T00:04:49.458309
146;F5;quarter note;503;True;2020-01-20T00:04:49.458309
146;D5;triplet half note;504;True;2020-01-20T00:04:49.791642
146;F5;triplet half note;504;True;2020-01-20T00:04:49.791642
146;Pause;triplet half note;505;False;2020-01-20T00:04:50.124975
146;C5;triplet half note;506;True;2020-01-20T00:04:50.458308
146;E5;triplet half note;506;True;2020-01-20T00:04:50.458308
146;Pause;triplet half note;507;False;2020-01-20T00:04:50.791641
147;B4;triplet half note;508;True;2020-01-20T00:04:51.124974
147;D5;triplet half note;508;True;2020-01-20T00:04:51.124974
147;Pause;triplet half note;509;False;2020-01-20T00:04:51.458307
147;G4;quarter note;510;True;2020-01-20T00:04:51.958307
147;C5;quarter note;510;True;2020-01-20T00:04:51.958307
147;E4;quarter note;511;False;2020-01-20T00:04:52.458307
147;Pause;quarter note;512;False;2020-01-20T00:04:52.958307
148;E4;quarter note;513;False;2020-01-20T00:04:53.458307
148;C4;quarter note;514;False;2020-01-20T00:04:53.958307
148;Pause;dotted half note;515;False;2020-01-20T00:04:55.458307
149;E4;quarter note;516;True;2020-01-20T00:04:55.958307
149;C5;quarter note;516;True;2020-01-20T00:04:55.958307
149;Pause;half note;517;False;2020-01-20T00:04:56.958307
150;C4;quarter note;518;True;2020-01-20T00:04:57.458307
150;G4;quarter note;518;True;2020-01-20T00:04:57.458307
150;Pause;half note;519;False;2020-01-20T00:04:58.458307
150;G3;quarter note;520;True;2020-01-20T00:04:58.958307
150;E4;quarter note;520;True;2020-01-20T00:04:58.958307
151;Pause;half note;521;False;2020-01-20T00:04:59.958307
151;C4;quarter note;522;True;2020-01-20T00:05:00.458307
151;A4;quarter note;522;True;2020-01-20T00:05:00.458307
151;Pause;quarter note;523;False;2020-01-20T00:05:00.958307
152;D4;quarter note;524;True;2020-01-20T00:05:01.458307
152;B4;quarter note;524;True;2020-01-20T00:05:01.458307
152;Pause;quarter note;525;False;2020-01-20T00:05:01.958307
152;C#4;quarter note;526;True;2020-01-20T00:05:02.458307
152;A#4;quarter note;526;True;2020-01-20T00:05:02.458307
152;C4;quarter note;527;True;2020-01-20T00:05:02.958307
152;A4;quarter note;527;True;2020-01-20T00:05:02.958307
153;Pause;quarter note;528;False;2020-01-20T00:05:03.458307
153;C4;triplet half note;529;True;2020-01-20T00:05:03.791640
153;G4;triplet half note;529;True;2020-01-20T00:05:03.791640
153;Pause;triplet half note;530;False;2020-01-20T00:05:04.124973
153;G4;triplet half note;531;True;2020-01-20T00:05:04.458306
153;E5;triplet half note;531;True;2020-01-20T00:05:04.458306
153;Pause;triplet half note;532;False;2020-01-20T00:05:04.791639
154;B4;triplet half note;533;True;2020-01-20T00:05:05.124972
154;G5;triplet half note;533;True;2020-01-20T00:05:05.124972
154;Pause;triplet half note;534;False;2020-01-20T00:05:05.458305
154;C5;quarter note;535;True;2020-01-20T00:05:05.958305
154;A5;quarter note;535;True;2020-01-20T00:05:05.958305
154;Pause;quarter note;536;False;2020-01-20T00:05:06.458305
154;A4;quarter note;537;True;2020-01-20T00:05:06.958305
154;F5;quarter note;537;True;2020-01-20T00:05:06.958305
155;B4;quarter note;538;True;2020-01-20T00:05:07.458305
155;G5;quarter note;538;True;2020-01-20T00:05:07.458305
155;Pause;quarter note;539;False;2020-01-20T00:05:07.958305
155;A4;quarter note;540;True;2020-01-20T00:05:08.458305
155;E5;quarter note;540;True;2020-01-20T00:05:08.458305
155;Pause;quarter note;541;False;2020-01-20T00:05:08.958305
156;E4;quarter note;542;True;2020-01-20T00:05:09.458305
156;C5;quarter note;542;True;2020-01-20T00:05:09.458305
156;F4;quarter note;543;True;2020-01-20T00:05:09.958305
156;D5;quarter note;543;True;2020-01-20T00:05:09.958305
156;D4;quarter note;544;True;2020-01-20T00:05:10.458305
156;B4;quarter note;544;True;2020-01-20T00:05:10.458305
156;Pause;half note;545;False;2020-01-20T00:05:11.458305
157;E4;quarter note;546;True;2020-01-20T00:05:11.958305
157;C5;quarter note;546;True;2020-01-20T00:05:11.958305
157;Pause;half note;547;False;2020-01-20T00:05:12.958305
158;C4;quarter note;548;True;2020-01-20T00:05:13.458305
158;G4;quarter note;548;True;2020-01-20T00:05:13.458305
158;Pause;half note;549;False;2020-01-20T00:05:14.458305
158;G3;quarter note;550;True;2020-01-20T00:05:14.958305
158;E4;quarter note;550;True;2020-01-20T00:05:14.958305
159;Pause;half note;551;False;2020-01-20T00:05:15.958305
159;C4;quarter note;552;True;2020-01-20T00:05:16.458305
159;A4;quarter note;552;True;2020-01-20T00:05:16.458305
159;Pause;quarter note;553;False;2020-01-20T00:05:16.958305
160;D4;quarter note;554;True;2020-01-20T00:05:17.458305
160;B4;quarter note;554;True;2020-01-20T00:05:17.458305
160;Pause;quarter note;555;False;2020-01-20T00:05:17.958305
160;C#4;quarter note;556;True;2020-01-20T00:05:18.458305
160;A#4;quarter note;556;True;2020-01-20T00:05:18.458305
160;C4;quarter note;557;True;2020-01-20T00:05:18.958305
160;A4;quarter note;557;True;2020-01-20T00:05:18.958305
161;Pause;quarter note;558;False;2020-01-20T00:05:19.458305
161;C4;triplet half note;559;True;2020-01-20T00:05:19.791638
161;G4;triplet half note;559;True;2020-01-20T00:05:19.791638
161;Pause;triplet half note;560;False;2020-01-20T00:05:20.124971
161;G4;triplet half note;561;True;2020-01-20T00:05:20.458304
161;E5;triplet half note;561;True;2020-01-20T00:05:20.458304
161;Pause;triplet half note;562;False;2020-01-20T00:05:20.791637
162;B4;triplet half note;563;True;2020-01-20T00:05:21.124970
162;G5;triplet half note;563;True;2020-01-20T00:05:21.124970
162;Pause;triplet half note;564;False;2020-01-20T00:05:21.458303
162;C5;quarter note;565;True;2020-01-20T00:05:21.958303
162;A5;quarter note;565;True;2020-01-20T00:05:21.958303
162;Pause;quarter note;566;False;2020-01-20T00:05:22.458303
162;A4;quarter note;567;True;2020-01-20T00:05:22.958303
162;F5;quarter note;567;True;2020-01-20T00:05:22.958303
163;B4;quarter note;568;True;2020-01-20T00:05:23.458303
163;G5;quarter note;568;True;2020-01-20T00:05:23.458303
163;Pause;quarter note;569;False;2020-01-20T00:05:23.958303
163;A4;quarter note;570;True;2020-01-20T00:05:24.458303
163;E5;quarter note;570;True;2020-01-20T00:05:24.458303
163;Pause;quarter note;571;False;2020-01-20T00:05:24.958303
164;E4;quarter note;572;True;2020-01-20T00:05:25.458303
164;C5;quarter note;572;True;2020-01-20T00:05:25.458303
164;F4;quarter note;573;True;2020-01-20T00:05:25.958303
164;D5;quarter note;573;True;2020-01-20T00:05:25.958303
