Case_ID;Event;Type;Order;Is_Chord;Timestamp
22;G4;eighth note;163;False;2020-02-01T00:00:36.428455
22;C5;eighth note;164;False;2020-02-01T00:00:36.642740
22;B3;eighth note;165;False;2020-02-01T00:00:36.857025
22;D4;eighth note;166;False;2020-02-01T00:00:37.071310
22;G4;eighth note;167;False;2020-02-01T00:00:37.285595
22;B4;eighth note;168;False;2020-02-01T00:00:37.499880
23;E4;eighth note;169;False;2020-02-01T00:00:37.714165
23;G4;eighth note;170;False;2020-02-01T00:00:37.928450
23;B4;eighth note;171;False;2020-02-01T00:00:38.142735
23;C5;eighth note;172;False;2020-02-01T00:00:38.357020
23;E4;eighth note;173;False;2020-02-01T00:00:38.571305
23;G4;eighth note;174;False;2020-02-01T00:00:38.785590
23;D5;eighth note;175;False;2020-02-01T00:00:38.999875
23;E5;eighth note;176;False;2020-02-01T00:00:39.214160
24;E4;eighth note;177;False;2020-02-01T00:00:39.428445
24;G4;eighth note;178;False;2020-02-01T00:00:39.642730
24;F5;eighth note;179;False;2020-02-01T00:00:39.857015
24;E5;eighth note;180;False;2020-02-01T00:00:40.071300
24;E4;eighth note;181;False;2020-02-01T00:00:40.285585
24;G4;eighth note;182;False;2020-02-01T00:00:40.499870
24;D5;eighth note;183;False;2020-02-01T00:00:40.714155
24;C5;eighth note;184;False;2020-02-01T00:00:40.928440
25;C4;eighth note;185;False;2020-02-01T00:00:41.142725
25;E4;eighth note;186;False;2020-02-01T00:00:41.357010
25;A4;eighth note;187;False;2020-02-01T00:00:41.571295
25;C5;eighth note;188;False;2020-02-01T00:00:41.785580
25;C4;eighth note;189;False;2020-02-01T00:00:41.999865
25;E4;eighth note;190;False;2020-02-01T00:00:42.214150
25;A4;eighth note;191;False;2020-02-01T00:00:42.428435
25;C5;eighth note;192;False;2020-02-01T00:00:42.642720
26;C4;eighth note;193;False;2020-02-01T00:00:42.857005
26;E4;eighth note;194;False;2020-02-01T00:00:43.071290
26;A4;eighth note;195;False;2020-02-01T00:00:43.285575
26;F5;eighth note;196;False;2020-02-01T00:00:43.499860
26;C4;eighth note;197;False;2020-02-01T00:00:43.714145
26;E4;eighth note;198;False;2020-02-01T00:00:43.928430
26;A4;eighth note;199;False;2020-02-01T00:00:44.142715
26;E5;eighth note;200;False;2020-02-01T00:00:44.357000
27;C4;eighth note;201;False;2020-02-01T00:00:44.571285
27;E4;eighth note;202;False;2020-02-01T00:00:44.785570
27;A4;eighth note;203;False;2020-02-01T00:00:44.999855
27;C5;eighth note;204;False;2020-02-01T00:00:45.214140
27;C4;eighth note;205;False;2020-02-01T00:00:45.428425
27;E4;eighth note;206;False;2020-02-01T00:00:45.642710
27;A4;eighth note;207;False;2020-02-01T00:00:45.856995
27;C5;eighth note;208;False;2020-02-01T00:00:46.071280
28;C4;eighth note;209;False;2020-02-01T00:00:46.285565
28;E4;eighth note;210;False;2020-02-01T00:00:46.499850
28;A4;eighth note;211;False;2020-02-01T00:00:46.714135
28;E5;eighth note;212;False;2020-02-01T00:00:46.928420
28;C4;eighth note;213;False;2020-02-01T00:00:47.142705
28;E4;eighth note;214;False;2020-02-01T00:00:47.356990
28;A4;eighth note;215;False;2020-02-01T00:00:47.571275
28;D5;eighth note;216;False;2020-02-01T00:00:47.785560
29;B3;eighth note;217;False;2020-02-01T00:00:47.999845
29;D4;eighth note;218;False;2020-02-01T00:00:48.214130
29;G4;eighth note;219;False;2020-02-01T00:00:48.428415
29;D5;eighth note;220;False;2020-02-01T00:00:48.642700
29;B3;eighth note;221;False;2020-02-01T00:00:48.856985
29;D4;eighth note;222;False;2020-02-01T00:00:49.071270
29;G4;eighth note;223;False;2020-02-01T00:00:49.285555
29;C5;eighth note;224;False;2020-02-01T00:00:49.499840
30;B3;eighth note;225;False;2020-02-01T00:00:49.714125
30;D4;eighth note;226;False;2020-02-01T00:00:49.928410
30;G4;eighth note;227;False;2020-02-01T00:00:50.142695
30;B4;eighth note;228;False;2020-02-01T00:00:50.356980
30;B3;eighth note;229;False;2020-02-01T00:00:50.571265
30;D4;eighth note;230;False;2020-02-01T00:00:50.785550
30;G4;eighth note;231;False;2020-02-01T00:00:50.999835
30;B4;eighth note;232;False;2020-02-01T00:00:51.214120
31;E4;eighth note;233;False;2020-02-01T00:00:51.428405
31;G4;eighth note;234;False;2020-02-01T00:00:51.642690
31;B4;eighth note;235;False;2020-02-01T00:00:51.856975
31;C5;eighth note;236;False;2020-02-01T00:00:52.071260
31;E4;eighth note;237;False;2020-02-01T00:00:52.285545
31;G4;eighth note;238;False;2020-02-01T00:00:52.499830
31;C5;eighth note;239;False;2020-02-01T00:00:52.714115
31;D5;eighth note;240;False;2020-02-01T00:00:52.928400
32;E4;eighth note;241;False;2020-02-01T00:00:53.142685
32;G4;eighth note;242;False;2020-02-01T00:00:53.356970
32;E5;eighth note;243;False;2020-02-01T00:00:53.571255
32;F5;eighth note;244;False;2020-02-01T00:00:53.785540
32;E4;eighth note;245;False;2020-02-01T00:00:53.999825
32;G4;eighth note;246;False;2020-02-01T00:00:54.214110
32;G5;eighth note;247;False;2020-02-01T00:00:54.428395
32;E5;eighth note;248;False;2020-02-01T00:00:54.642680
33;C4;eighth note;249;False;2020-02-01T00:00:54.856965
33;E4;eighth note;250;False;2020-02-01T00:00:55.071250
33;A4;eighth note;251;False;2020-02-01T00:00:55.285535
33;C5;eighth note;252;False;2020-02-01T00:00:55.499820
33;C4;eighth note;253;False;2020-02-01T00:00:55.714105
33;E4;eighth note;254;False;2020-02-01T00:00:55.928390
33;A4;eighth note;255;False;2020-02-01T00:00:56.142675
33;C5;eighth note;256;False;2020-02-01T00:00:56.356960
34;C4;eighth note;257;False;2020-02-01T00:00:56.571245
34;E4;eighth note;258;False;2020-02-01T00:00:56.785530
34;A4;eighth note;259;False;2020-02-01T00:00:56.999815
34;C5;eighth note;260;False;2020-02-01T00:00:57.214100
34;C4;eighth note;261;False;2020-02-01T00:00:57.428385
34;E4;eighth note;262;False;2020-02-01T00:00:57.642670
34;A4;eighth note;263;False;2020-02-01T00:00:57.856955
34;C5;eighth note;264;False;2020-02-01T00:00:58.071240
35;C4;eighth note;265;False;2020-02-01T00:00:58.285525
35;E4;eighth note;266;False;2020-02-01T00:00:58.499810
35;A4;eighth note;267;False;2020-02-01T00:00:58.714095
35;C5;eighth note;268;False;2020-02-01T00:00:58.928380
35;C4;eighth note;269;False;2020-02-01T00:00:59.142665
35;E4;eighth note;270;False;2020-02-01T00:00:59.356950
35;A4;eighth note;271;False;2020-02-01T00:00:59.571235
35;C5;eighth note;272;False;2020-02-01T00:00:59.785520
36;C4;eighth note;273;False;2020-02-01T00:00:59.999805
36;E4;eighth note;274;False;2020-02-01T00:01:00.214090
36;A4;eighth note;275;False;2020-02-01T00:01:00.428375
36;E5;eighth note;276;False;2020-02-01T00:01:00.642660
36;B4;whole note;277;False;2020-02-01T00:01:02.356944
37;C4;quarter note;278;True;2020-02-01T00:01:02.785515
37;E4;quarter note;278;True;2020-02-01T00:01:02.785515
37;G#4;quarter note;278;True;2020-02-01T00:01:02.785515
37;C5;quarter note;278;True;2020-02-01T00:01:02.785515
37;Pause;quarter note;279;False;2020-02-01T00:01:03.214086
38;F4;eighth note;280;False;2020-02-01T00:01:03.428371
38;A4;eighth note;281;False;2020-02-01T00:01:03.642656
38;C5;eighth note;282;False;2020-02-01T00:01:03.856941
38;E5;eighth note;283;False;2020-02-01T00:01:04.071226
38;F4;eighth note;284;False;2020-02-01T00:01:04.285511
38;A4;eighth note;285;False;2020-02-01T00:01:04.499796
38;C5;eighth note;286;False;2020-02-01T00:01:04.714081
38;E5;eighth note;287;False;2020-02-01T00:01:04.928366
39;F4;eighth note;288;False;2020-02-01T00:01:05.142651
39;A4;eighth note;289;False;2020-02-01T00:01:05.356936
39;C5;eighth note;290;False;2020-02-01T00:01:05.571221
39;G5;eighth note;291;False;2020-02-01T00:01:05.785506
39;F4;eighth note;292;False;2020-02-01T00:01:05.999791
39;A4;eighth note;293;False;2020-02-01T00:01:06.214076
39;F5;eighth note;294;False;2020-02-01T00:01:06.428361
39;E5;eighth note;295;False;2020-02-01T00:01:06.642646
40;F4;eighth note;296;False;2020-02-01T00:01:06.856931
40;A4;eighth note;297;False;2020-02-01T00:01:07.071216
40;C5;eighth note;298;False;2020-02-01T00:01:07.285501
40;E5;eighth note;299;False;2020-02-01T00:01:07.499786
40;F4;eighth note;300;False;2020-02-01T00:01:07.714071
40;A4;eighth note;301;False;2020-02-01T00:01:07.928356
40;C5;eighth note;302;False;2020-02-01T00:01:08.142641
40;E5;eighth note;303;False;2020-02-01T00:01:08.356926
41;F4;eighth note;304;False;2020-02-01T00:01:08.571211
41;A4;eighth note;305;False;2020-02-01T00:01:08.785496
41;C5;eighth note;306;False;2020-02-01T00:01:08.999781
41;D5;eighth note;307;False;2020-02-01T00:01:09.214066
41;F4;eighth note;308;False;2020-02-01T00:01:09.428351
41;A4;eighth note;309;False;2020-02-01T00:01:09.642636
41;C5;eighth note;310;False;2020-02-01T00:01:09.856921
41;B4;eighth note;311;False;2020-02-01T00:01:10.071206
42;C4;eighth note;312;False;2020-02-01T00:01:10.285491
42;E4;eighth note;313;False;2020-02-01T00:01:10.499776
42;G4;eighth note;314;False;2020-02-01T00:01:10.714061
42;B4;eighth note;315;False;2020-02-01T00:01:10.928346
42;C4;eighth note;316;False;2020-02-01T00:01:11.142631
42;E4;eighth note;317;False;2020-02-01T00:01:11.356916
42;G4;eighth note;318;False;2020-02-01T00:01:11.571201
42;B4;eighth note;319;False;2020-02-01T00:01:11.785486
43;C4;eighth note;320;False;2020-02-01T00:01:11.999771
43;E4;eighth note;321;False;2020-02-01T00:01:12.214056
43;G4;eighth note;322;False;2020-02-01T00:01:12.428341
43;B4;eighth note;323;False;2020-02-01T00:01:12.642626
43;C4;eighth note;324;False;2020-02-01T00:01:12.856911
43;E4;eighth note;325;False;2020-02-01T00:01:13.071196
43;G4;eighth note;326;False;2020-02-01T00:01:13.285481
43;B4;eighth note;327;False;2020-02-01T00:01:13.499766
44;B3;eighth note;328;False;2020-02-01T00:01:13.714051
44;D4;eighth note;329;False;2020-02-01T00:01:13.928336
44;G4;eighth note;330;False;2020-02-01T00:01:14.142621
44;B4;eighth note;331;False;2020-02-01T00:01:14.356906
44;B3;eighth note;332;False;2020-02-01T00:01:14.571191
44;D4;eighth note;333;False;2020-02-01T00:01:14.785476
44;G4;eighth note;334;False;2020-02-01T00:01:14.999761
44;B4;eighth note;335;False;2020-02-01T00:01:15.214046
45;B3;eighth note;336;False;2020-02-01T00:01:15.428331
45;D4;eighth note;337;False;2020-02-01T00:01:15.642616
45;G4;eighth note;338;False;2020-02-01T00:01:15.856901
45;B4;eighth note;339;False;2020-02-01T00:01:16.071186
45;B3;eighth note;340;False;2020-02-01T00:01:16.285471
45;D4;eighth note;341;False;2020-02-01T00:01:16.499756
45;G4;eighth note;342;False;2020-02-01T00:01:16.714041
45;B4;eighth note;343;False;2020-02-01T00:01:16.928326
46;F4;eighth note;344;False;2020-02-01T00:01:17.142611
46;A4;eighth note;345;False;2020-02-01T00:01:17.356896
46;C5;eighth note;346;False;2020-02-01T00:01:17.571181
46;E5;eighth note;347;False;2020-02-01T00:01:17.785466
46;F4;eighth note;348;False;2020-02-01T00:01:17.999751
46;A4;eighth note;349;False;2020-02-01T00:01:18.214036
46;C5;eighth note;350;False;2020-02-01T00:01:18.428321
46;E5;eighth note;351;False;2020-02-01T00:01:18.642606
47;F4;eighth note;352;False;2020-02-01T00:01:18.856891
47;A4;eighth note;353;False;2020-02-01T00:01:19.071176
47;C5;eighth note;354;False;2020-02-01T00:01:19.285461
47;G5;eighth note;355;False;2020-02-01T00:01:19.499746
47;F4;eighth note;356;False;2020-02-01T00:01:19.714031
47;A4;eighth note;357;False;2020-02-01T00:01:19.928316
47;F5;eighth note;358;False;2020-02-01T00:01:20.142601
47;E5;eighth note;359;False;2020-02-01T00:01:20.356886
48;F4;eighth note;360;False;2020-02-01T00:01:20.571171
48;A4;eighth note;361;False;2020-02-01T00:01:20.785456
48;C5;eighth note;362;False;2020-02-01T00:01:20.999741
48;E5;eighth note;363;False;2020-02-01T00:01:21.214026
48;F4;eighth note;364;False;2020-02-01T00:01:21.428311
48;A4;eighth note;365;False;2020-02-01T00:01:21.642596
48;C5;eighth note;366;False;2020-02-01T00:01:21.856881
48;E5;eighth note;367;False;2020-02-01T00:01:22.071166
49;F4;eighth note;368;False;2020-02-01T00:01:22.285451
49;A4;eighth note;369;False;2020-02-01T00:01:22.499736
49;C5;eighth note;370;False;2020-02-01T00:01:22.714021
49;D5;eighth note;371;False;2020-02-01T00:01:22.928306
49;F4;eighth note;372;False;2020-02-01T00:01:23.142591
49;A4;eighth note;373;False;2020-02-01T00:01:23.356876
49;C5;eighth note;374;False;2020-02-01T00:01:23.571161
49;B4;eighth note;375;False;2020-02-01T00:01:23.785446
50;C4;eighth note;376;False;2020-02-01T00:01:23.999731
50;E4;eighth note;377;False;2020-02-01T00:01:24.214016
50;G4;eighth note;378;False;2020-02-01T00:01:24.428301
50;B4;eighth note;379;False;2020-02-01T00:01:24.642586
50;C4;eighth note;380;False;2020-02-01T00:01:24.856871
50;E4;eighth note;381;False;2020-02-01T00:01:25.071156
